nome,link,licenza,formato,versione,openAccess,fileID
Mazzocchi-Tamborini2021_Article_CurrentAccountImbalancesAndThe.pdf,https://iris.unitn.it/retrieve/handle/11572/295733/432517/Mazzocchi-Tamborini2021_Article_CurrentAccountImbalancesAndThe.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,MazzocchiTamborini2021ArticleCurrentAccountImbalancesAndThepdf3258
REGISTRAZIONE_SIAE_SMART_ROADS_SAS.pdf,https://iris.unitn.it/retrieve/handle/11572/295626/422786/REGISTRAZIONE_SIAE_SMART_ROADS_SAS.pdf,,application/pdf,0,False,REGISTRAZIONESIAESMARTROADSSASpdf3259
am_2021012814391255.pdf,https://iris.unitn.it/retrieve/handle/11572/282493/408919/am_2021012814391255.pdf,,application/pdf,versione editoriale,False,am2021012814391255pdf3260
Comprehensive-survey-of-seismic-hazard-at-geothermal-sites-by-a-metaanalysis-of-the-underground-feedback-activation-parameter-asubfbsubEnergies.pdf,https://iris.unitn.it/retrieve/handle/11572/336103/537670/Comprehensive-survey-of-seismic-hazard-at-geothermal-sites-by-a-metaanalysis-of-the-underground-feedback-activation-parameter-asubfbsubEnergies.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,ComprehensivesurveyofseismichazardatgeothermalsitesbyametaanalysisoftheundergroundfeedbackactivationparameterasubfbsubEnergiespdf3261
corrieretributario_2021_2.pdf,https://iris.unitn.it/retrieve/handle/11572/295913/423698/corrieretributario_2021_2.pdf,tutti i diritti riservati,application/pdf,postprint,False,corrieretributario20212pdf3262
J%20of%20Ultrasound%20Medicine%20-%202020%20-%20Mento%20-%20On%20the%20Impact%20of%20Different%20Lung%20Ultrasound%20Imaging%20Protocols%20in%20the%20Evaluation%20of.pdf,https://iris.unitn.it/retrieve/handle/11572/282853/547413/J%20of%20Ultrasound%20Medicine%20-%202020%20-%20Mento%20-%20On%20the%20Impact%20of%20Different%20Lung%20Ultrasound%20Imaging%20Protocols%20in%20the%20Evaluation%20of.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,J20of20Ultrasound20Medicine202020202020Mento2020On20the20Impact20of20Different20Lung20Ultrasound20Imaging20Protocols20in20the20Evaluation20ofpdf3263
10-1108_IJCHM-11-2020-1364.pdf,https://iris.unitn.it/retrieve/handle/11572/345959/561104/10-1108_IJCHM-11-2020-1364.pdf,,application/pdf,versione editoriale,False,101108IJCHM1120201364pdf3264
PhysRevResearch.3.013191.pdf,https://iris.unitn.it/retrieve/handle/11572/295826/423429/PhysRevResearch.3.013191.pdf,,application/pdf,versione editoriale,False,PhysRevResearch3013191pdf3265
Quaderno%20SID%203%20-%20Ricci.pdf,https://iris.unitn.it/retrieve/handle/11572/332512/529199/Quaderno%20SID%203%20-%20Ricci.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Quaderno20SID2032020Riccipdf3266
GLO-DP-0802.pdf,https://iris.unitn.it/retrieve/handle/11572/332336/528847/GLO-DP-0802.pdf,tutti i diritti riservati,application/pdf,0,False,GLODP0802pdf3267
Nota%20volume%20Scipione%20Gentili%20(2020).pdf,https://iris.unitn.it/retrieve/handle/11572/301896/467323/Nota%20volume%20Scipione%20Gentili%20(2020).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Nota20volume20Scipione20Gentili202020pdf3268
Alessio%20Claroni.pdf,https://iris.unitn.it/retrieve/handle/11572/320931/500838/Alessio%20Claroni.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Alessio20Claronipdf3269
ICA_CCR_2021_proceeding_Lomuscio.pdf,https://iris.unitn.it/retrieve/handle/11572/323982/508603/ICA_CCR_2021_proceeding_Lomuscio.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,ICACCR2021proceedingLomusciopdf3270
978-1-68083-841-1.pdf,https://iris.unitn.it/retrieve/handle/11572/320840/500621/978-1-68083-841-1.pdf,,application/pdf,versione editoriale,False,9781680838411pdf3271
E226PM2.3.pdf,https://iris.unitn.it/retrieve/handle/11572/332348/528895/E226PM2.3.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,E226PM23pdf3272
Tindall_etal_proofs.pdf,https://iris.unitn.it/retrieve/handle/11572/321214/501526/Tindall_etal_proofs.pdf,tutti i diritti riservati,application/pdf,postprint,False,Tindalletalproofspdf3273
Zardi_et_al_2021_BAMS.pdf,https://iris.unitn.it/retrieve/handle/11572/321243/501628/Zardi_et_al_2021_BAMS.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Zardietal2021BAMSpdf3274
Nouveaux-langages_01.pdf,https://iris.unitn.it/retrieve/handle/11572/325453/512199/Nouveaux-langages_01.pdf,,application/pdf,versione editoriale,False,Nouveauxlangages01pdf3275
3434402.pdf,https://iris.unitn.it/retrieve/handle/11572/332635/529431/3434402.pdf,,application/pdf,versione editoriale,False,3434402pdf3276
Zilh%E3o_et_al_2021-PONE_e0259089-MUP_Caldeirao_CMP.pdf,https://iris.unitn.it/retrieve/handle/11572/321345/501882/Zilh%E3o_et_al_2021-PONE_e0259089-MUP_Caldeirao_CMP.pdf,,application/pdf,versione editoriale,False,ZilhE3oetal2021PONEe0259089MUPCaldeiraoCMPpdf3277
SIMA_Sinergie_2021_Irimias_Volo.pdf,https://iris.unitn.it/retrieve/handle/11572/321343/501878/SIMA_Sinergie_2021_Irimias_Volo.pdf,,application/pdf,versione editoriale,False,SIMASinergie2021IrimiasVolopdf3278
1369118X.2021.pdf,https://iris.unitn.it/retrieve/handle/11572/296073/424192/1369118X.2021.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1369118X2021pdf3279
1%20PEARLS%202018-1%20FINALE.pdf,https://iris.unitn.it/retrieve/handle/11572/296124/424339/1%20PEARLS%202018-1%20FINALE.pdf,,application/pdf,versione editoriale,False,120PEARLS202018120FINALEpdf3280
2%20PEARLS%202019-2%20FINALE.pdf,https://iris.unitn.it/retrieve/handle/11572/296128/424352/2%20PEARLS%202019-2%20FINALE.pdf,,application/pdf,versione editoriale,False,220PEARLS202019220FINALEpdf3281
Claudio%20Giunta.%20Dialogo.docx,https://iris.unitn.it/retrieve/handle/11572/321280/501765/Claudio%20Giunta.%20Dialogo.docx,tutti i diritti riservati,application/vnd.openxmlformats-officedocument.wordprocessingml.document,preprint,False,Claudio20Giunta20Dialogodocx3282
COLLANA%20QUADERNI%20VOL%2050.pdf,https://iris.unitn.it/retrieve/handle/11572/296052/425046/COLLANA%20QUADERNI%20VOL%2050.pdf,,application/pdf,versione editoriale,False,COLLANA20QUADERNI20VOL2050pdf3283
Testa2021_Article_ImplementationOfTeleVisitHealt.pdf.pdf,https://iris.unitn.it/retrieve/handle/11572/321319/518510/Testa2021_Article_ImplementationOfTeleVisitHealt.pdf.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Testa2021ArticleImplementationOfTeleVisitHealtpdfpdf3284
"TNF_14_Zanutto-Petersen,%20Macrae.pdf","https://iris.unitn.it/retrieve/handle/11572/321321/501823/TNF_14_Zanutto-Petersen,%20Macrae.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,TNF14ZanuttoPetersen20Macraepdf3285
JCO.20.00643_R2.pdf,https://iris.unitn.it/retrieve/handle/11572/321300/518506/JCO.20.00643_R2.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,JCO2000643R2pdf3286
"Giovanelli%20et%20al.,%202021.pdf","https://iris.unitn.it/retrieve/handle/11572/296299/424912/Giovanelli%20et%20al.,%202021.pdf",,application/pdf,versione editoriale,False,Giovanelli20et20al202021pdf3287
ZGuG_1-2021Elsen_Fazzi.pdf,https://iris.unitn.it/retrieve/handle/11572/296330/425012/ZGuG_1-2021Elsen_Fazzi.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,ZGuG12021ElsenFazzipdf3288
Traduzioni%20esemplari%20e%20saggi%20storici%2018%20Taravacci.pdf,https://iris.unitn.it/retrieve/handle/11572/321486/502187/Traduzioni%20esemplari%20e%20saggi%20storici%2018%20Taravacci.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Traduzioni20esemplari20e20saggi20storici201820Taravaccipdf3289
Oltre%20la%20diarchia.pdf,https://iris.unitn.it/retrieve/handle/11572/296374/425159/Oltre%20la%20diarchia.pdf,,application/pdf,versione editoriale,False,Oltre20la20diarchiapdf3290
A_Triangulation-Based_Technique_for_Tree-Top_Detection_in_Heterogeneous_Forest_Structures_Using_High_Density_LiDAR_Data.pdf,https://iris.unitn.it/retrieve/handle/11572/321437/514585/A_Triangulation-Based_Technique_for_Tree-Top_Detection_in_Heterogeneous_Forest_Structures_Using_High_Density_LiDAR_Data.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,ATriangulationBasedTechniqueforTreeTopDetectioninHeterogeneousForestStructuresUsingHighDensityLiDARDatapdf3291
An_Interactive_Strategy_for_the_Training_Set_Definition_Based_on_Active_Self-Paced_Learning_Implemented_on_a_Cloud-Computing_Platform(1).pdf,https://iris.unitn.it/retrieve/handle/11572/321439/514584/An_Interactive_Strategy_for_the_Training_Set_Definition_Based_on_Active_Self-Paced_Learning_Implemented_on_a_Cloud-Computing_Platform(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,AnInteractiveStrategyfortheTrainingSetDefinitionBasedonActiveSelfPacedLearningImplementedonaCloudComputingPlatform1pdf3292
A_High-Performance_Multispectral_Adaptation_GAN_for_Harmonizing_Dense_Time_Series_of_Landsat-8_and_Sentinel-2_Images.pdf,https://iris.unitn.it/retrieve/handle/11572/321441/502092/A_High-Performance_Multispectral_Adaptation_GAN_for_Harmonizing_Dense_Time_Series_of_Landsat-8_and_Sentinel-2_Images.pdf,,application/pdf,versione editoriale,False,AHighPerformanceMultispectralAdaptationGANforHarmonizingDenseTimeSeriesofLandsat8andSentinel2Imagespdf3293
recensione%20Chiesa%20e%20nazione.pdf,https://iris.unitn.it/retrieve/handle/11572/346479/562284/recensione%20Chiesa%20e%20nazione.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,recensione20Chiesa20e20nazionepdf3294
10-1108_PRT-04-2020-0028.pdf,https://iris.unitn.it/retrieve/handle/11572/277871/538256/10-1108_PRT-04-2020-0028.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,101108PRT0420200028pdf3295
2021_Feuda_GBE.pdf,https://iris.unitn.it/retrieve/handle/11572/315836/487064/2021_Feuda_GBE.pdf,,application/pdf,versione editoriale,False,2021FeudaGBEpdf3296
28_PDFsam_Wallace_virusDroseu_VirEvols41586-021-03532-0.pdf,https://iris.unitn.it/retrieve/handle/11572/315838/526472/28_PDFsam_Wallace_virusDroseu_VirEvols41586-021-03532-0.pdf,,application/pdf,versione editoriale,False,28PDFsamWallacevirusDroseuVirEvols41586021035320pdf3297
wksp120s2-file1.pdf,https://iris.unitn.it/retrieve/handle/11572/316088/487965/wksp120s2-file1.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,wksp120s2file1pdf3298
"Mordeglia,%20A%20raposas%20e%20as%20uvas.pdf","https://iris.unitn.it/retrieve/handle/11572/278238/502271/Mordeglia,%20A%20raposas%20e%20as%20uvas.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Mordeglia20A20raposas20e20as20uvaspdf3299
2103.07428.pdf,https://iris.unitn.it/retrieve/handle/11572/316147/489175/2103.07428.pdf,tutti i diritti riservati,application/pdf,postprint,False,210307428pdf3300
MAP_Elites_for_Constrained_Optimization_FINAL_VERSION.pdf,https://iris.unitn.it/retrieve/handle/11572/316149/488143/MAP_Elites_for_Constrained_Optimization_FINAL_VERSION.pdf,tutti i diritti riservati,application/pdf,postprint,False,MAPElitesforConstrainedOptimizationFINALVERSIONpdf3301
Real-Time_CSI-Based_Wireless_Gesture_Recognition_for_Human-Machine_Interaction.pdf,https://iris.unitn.it/retrieve/handle/11572/316153/488158/Real-Time_CSI-Based_Wireless_Gesture_Recognition_for_Human-Machine_Interaction.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,RealTimeCSIBasedWirelessGestureRecognitionforHumanMachineInteractionpdf3302
On_the_Synthesis_of_Feasible_Sources_for_Next_Generation_Smart_EM_Environments.pdf,https://iris.unitn.it/retrieve/handle/11572/316155/488162/On_the_Synthesis_of_Feasible_Sources_for_Next_Generation_Smart_EM_Environments.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,OntheSynthesisofFeasibleSourcesforNextGenerationSmartEMEnvironmentspdf3303
2021%20GAROFALO%20COOKIES%20AND%20THE%20PASSIVE%20ROLE%20OF%20THE%20DATA%20SUBJECT.pdf,https://iris.unitn.it/retrieve/handle/11572/334855/534463/2021%20GAROFALO%20COOKIES%20AND%20THE%20PASSIVE%20ROLE%20OF%20THE%20DATA%20SUBJECT.pdf,tutti i diritti riservati,application/pdf,abstract,False,202120GAROFALO20COOKIES20AND20THE20PASSIVE20ROLE20OF20THE20DATA20SUBJECTpdf3304
FCortese_IntroduzioneRosengarten.pdf,https://iris.unitn.it/retrieve/handle/11572/316157/488181/FCortese_IntroduzioneRosengarten.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,FCorteseIntroduzioneRosengartenpdf3305
icd.2247%20(1).pdf,https://iris.unitn.it/retrieve/handle/11572/331836/527787/icd.2247%20(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,icd2247201pdf3306
Advanced_Teaching_in_Electromagnetics_at_the_ELEDIA_Research_Center.pdf,https://iris.unitn.it/retrieve/handle/11572/316141/488127/Advanced_Teaching_in_Electromagnetics_at_the_ELEDIA_Research_Center.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,AdvancedTeachinginElectromagneticsattheELEDIAResearchCenterpdf3307
1-s2.0-S2665963821000415-main.pdf,https://iris.unitn.it/retrieve/handle/11572/316143/488131/1-s2.0-S2665963821000415-main.pdf,,application/pdf,versione editoriale,False,1s20S2665963821000415mainpdf3308
1-s2.0-S0957417421010873-main.pdf,https://iris.unitn.it/retrieve/handle/11572/316145/527739/1-s2.0-S0957417421010873-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0957417421010873mainpdf3309
Lab190_Introduzione_Baggio%20(1).pdf,https://iris.unitn.it/retrieve/handle/11572/331884/527861/Lab190_Introduzione_Baggio%20(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Lab190IntroduzioneBaggio201pdf3310
[Palgrave%202021]%20Conclusions%20-%20Bursting%20the%20Brussels'%20Bubble.pdf,https://iris.unitn.it/retrieve/handle/11572/316000/487652/[Palgrave%202021]%20Conclusions%20-%20Bursting%20the%20Brussels'%20Bubble.pdf,,application/pdf,versione editoriale,False,Palgrave20202120Conclusions2020Bursting20the20Brussels20Bubblepdf3311
EDULEARN21_published%20article_ReNature_compressed.pdf,https://iris.unitn.it/retrieve/handle/11572/316028/535148/EDULEARN21_published%20article_ReNature_compressed.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,EDULEARN21published20articleReNaturecompressedpdf3312
30%202021%20OdV%20e%20collegio%20sindacale.pdf.pdf,https://iris.unitn.it/retrieve/handle/11572/301248/459254/30%202021%20OdV%20e%20collegio%20sindacale.pdf.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,3020202120OdV20e20collegio20sindacalepdfpdf3313
Commentario_Privacy_Guarda_art_61-110-110bis.pdf,https://iris.unitn.it/retrieve/handle/11572/316012/487693/Commentario_Privacy_Guarda_art_61-110-110bis.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,CommentarioPrivacyGuardaart61110110bispdf3314
Commentario_Privacy_Guarda_art_61-110-110bis.pdf,https://iris.unitn.it/retrieve/handle/11572/316017/487707/Commentario_Privacy_Guarda_art_61-110-110bis.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,CommentarioPrivacyGuardaart61110110bispdf3315
2021%20GAROFALO%20REGOLARE%20L'IRREGOLABILE%20IL%20CONSENSO%20AL%20TRATTAMENTO%20DEI%20DATI%20NEL%20GDPR%20(aggiorna%20arca).pdf,https://iris.unitn.it/retrieve/handle/11572/334857/534467/2021%20GAROFALO%20REGOLARE%20L'IRREGOLABILE%20IL%20CONSENSO%20AL%20TRATTAMENTO%20DEI%20DATI%20NEL%20GDPR%20(aggiorna%20arca).pdf,,application/pdf,abstract,False,202120GAROFALO20REGOLARE20LIRREGOLABILE20IL20CONSENSO20AL20TRATTAMENTO20DEI20DATI20NEL20GDPR20aggiorna20arcapdf3316
2021%20GAROFALO%20LINEAMENTI%20DEL%20GIUDIZIO%20DI%20MERITEVOLEZZA.pdf,https://iris.unitn.it/retrieve/handle/11572/334853/534459/2021%20GAROFALO%20LINEAMENTI%20DEL%20GIUDIZIO%20DI%20MERITEVOLEZZA.pdf,tutti i diritti riservati,application/pdf,abstract,False,202120GAROFALO20LINEAMENTI20DEL20GIUDIZIO20DI20MERITEVOLEZZApdf3317
timescalesepSiruv_April6.pdf,https://iris.unitn.it/retrieve/handle/11572/301517/510800/timescalesepSiruv_April6.pdf,tutti i diritti riservati,application/pdf,preprint,False,timescalesepSiruvApril6pdf3318
IJETAE_0621_06.pdf,https://iris.unitn.it/retrieve/handle/11572/332001/528219/IJETAE_0621_06.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,IJETAE062106pdf3319
Commentaire(1).pdf,https://iris.unitn.it/retrieve/handle/11572/320807/500566/Commentaire(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Commentaire1pdf3320
abbruzzese_Societ%E0%20in%20cerca%20di%20respiro%20(2).pdf,https://iris.unitn.it/retrieve/handle/11572/320805/500562/abbruzzese_Societ%E0%20in%20cerca%20di%20respiro%20(2).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,abbruzzeseSocietE020in20cerca20di20respiro202pdf3321
2021_Cancers_Bosco_13-04412-v2.pdf,https://iris.unitn.it/retrieve/handle/11572/332318/528810/2021_Cancers_Bosco_13-04412-v2.pdf,,application/pdf,versione editoriale,False,2021CancersBosco1304412v2pdf3322
BOUDONCredere%20e%20sapere.pdf,https://iris.unitn.it/retrieve/handle/11572/320862/500681/BOUDONCredere%20e%20sapere.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,BOUDONCredere20e20saperepdf3323
2021-JEM-Vendramin-jem_20210571.pdf,https://iris.unitn.it/retrieve/handle/11572/332316/528806/2021-JEM-Vendramin-jem_20210571.pdf,,application/pdf,versione editoriale,False,2021JEMVendraminjem20210571pdf3324
"Pasquino%20T.,%20Trattamenti%20di%20conversione%20sessuale,%20in%20Identit%E0%20sessuale%20e%20auto-percezione%20di%20s%E8%20(1).pdf","https://iris.unitn.it/retrieve/handle/11572/320779/500469/Pasquino%20T.,%20Trattamenti%20di%20conversione%20sessuale,%20in%20Identit%E0%20sessuale%20e%20auto-percezione%20di%20s%E8%20(1).pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Pasquino20T20Trattamenti20di20conversione20sessuale20in20IdentitE020sessuale20e20autopercezione20di20sE8201pdf3325
2021_Gao_Tebaldi_STAR_protocols.pdf,https://iris.unitn.it/retrieve/handle/11572/327996/518419/2021_Gao_Tebaldi_STAR_protocols.pdf,,application/pdf,versione editoriale,False,2021GaoTebaldiSTARprotocolspdf3326
10-1108_RPJ-08-2020-0195.pdf,https://iris.unitn.it/retrieve/handle/11572/320777/545579/10-1108_RPJ-08-2020-0195.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,101108RPJ0820200195pdf3327
s11075-020-01022-4.pdf,https://iris.unitn.it/retrieve/handle/11572/278479/582352/s11075-020-01022-4.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,s11075020010224pdf3328
526-EG21-Vibrational-disruption-of-feeding.pdf,https://iris.unitn.it/retrieve/handle/11572/332198/528553/526-EG21-Vibrational-disruption-of-feeding.pdf,,application/pdf,versione editoriale,False,526EG21Vibrationaldisruptionoffeedingpdf3329
527-POLTEST21-Characterising-the-friction-coefficient-O-rings.pdf,https://iris.unitn.it/retrieve/handle/11572/332200/528559/527-POLTEST21-Characterising-the-friction-coefficient-O-rings.pdf,,application/pdf,versione editoriale,False,527POLTEST21CharacterisingthefrictioncoefficientOringspdf3330
528-ACTABIO21-A-coarse-grained-mechanical-model-folding-unfolding.pdf,https://iris.unitn.it/retrieve/handle/11572/332202/528563/528-ACTABIO21-A-coarse-grained-mechanical-model-folding-unfolding.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,528ACTABIO21Acoarsegrainedmechanicalmodelfoldingunfoldingpdf3331
519-DIB21-Tidy-Dataset-Bombyx-Mori-Silk.pdf,https://iris.unitn.it/retrieve/handle/11572/332159/528506/519-DIB21-Tidy-Dataset-Bombyx-Mori-Silk.pdf,,application/pdf,versione editoriale,False,519DIB21TidyDatasetBombyxMoriSilkpdf3332
"Laudisa,%20Might%20laws%20of%20nature%20ground%20phenomena_printed%20copy.pdf","https://iris.unitn.it/retrieve/handle/11572/332169/529435/Laudisa,%20Might%20laws%20of%20nature%20ground%20phenomena_printed%20copy.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Laudisa20Might20laws20of20nature20ground20phenomenaprinted20copypdf3333
sc-ccs21.pdf,https://iris.unitn.it/retrieve/handle/11572/336395/538503/sc-ccs21.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,scccs21pdf3334
3436809.pdf,https://iris.unitn.it/retrieve/handle/11572/336501/547043/3436809.pdf,,application/pdf,versione editoriale,False,3436809pdf3335
Stase.pdf,https://iris.unitn.it/retrieve/handle/11572/295033/421141/Stase.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Stasepdf3336
B_Governare_Lombardia_Santos.pdf,https://iris.unitn.it/retrieve/handle/11572/353848/580136/B_Governare_Lombardia_Santos.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,BGovernareLombardiaSantospdf3337
cancers-13-04969.pdf,https://iris.unitn.it/retrieve/handle/11572/335303/535692/cancers-13-04969.pdf,,application/pdf,versione editoriale,False,cancers1304969pdf3338
Klaser2021_Article_JohnRawlsAndComplianceToClimat-1.pdf,https://iris.unitn.it/retrieve/handle/11572/294813/485264/Klaser2021_Article_JohnRawlsAndComplianceToClimat-1.pdf,,application/pdf,versione editoriale,False,Klaser2021ArticleJohnRawlsAndComplianceToClimat1pdf3339
Presotto_Boadas2021a.pdf,https://iris.unitn.it/retrieve/handle/11572/294819/420718/Presotto_Boadas2021a.pdf,,application/pdf,versione editoriale,False,PresottoBoadas2021apdf3340
756-1498-1-SM.pdf,https://iris.unitn.it/retrieve/handle/11572/294943/420953/756-1498-1-SM.pdf,,application/pdf,versione editoriale,False,75614981SMpdf3341
"2021%20-%20JSV%20-%20Dolcetti%20et%20al.,%202021%20-%20Robust%20reconstruction%20of%20scattering%20surfaces%20using%20a%20linear%20microphone%20array.pdf","https://iris.unitn.it/retrieve/handle/11572/337090/540377/2021%20-%20JSV%20-%20Dolcetti%20et%20al.,%202021%20-%20Robust%20reconstruction%20of%20scattering%20surfaces%20using%20a%20linear%20microphone%20array.pdf",,application/pdf,versione editoriale,False,20212020JSV2020Dolcetti20et20al2020212020Robust20reconstruction20of20scattering20surfaces20using20a20linear20microphone20arraypdf3342
Paper_IEEE_ACCESS_2021.07.06_final_posprint.pdf,https://iris.unitn.it/retrieve/handle/11572/335674/536603/Paper_IEEE_ACCESS_2021.07.06_final_posprint.pdf,,application/pdf,postprint,False,PaperIEEEACCESS20210706finalposprintpdf3343
2021_EVER21_Perform_Comparison_Models_of_a_Power_Take_Off_for_Qualification_Activities_of_Wave_Energy_Converters.pdf,https://iris.unitn.it/retrieve/handle/11572/335744/536794/2021_EVER21_Perform_Comparison_Models_of_a_Power_Take_Off_for_Qualification_Activities_of_Wave_Energy_Converters.pdf,tutti i diritti riservati,application/pdf,postprint,False,2021EVER21PerformComparisonModelsofaPowerTakeOffforQualificationActivitiesofWaveEnergyConverterspdf3344
IEEE_TIE_GCBC_RLS_vFinal_EarlyAccess_bio.pdf,https://iris.unitn.it/retrieve/handle/11572/335676/536607/IEEE_TIE_GCBC_RLS_vFinal_EarlyAccess_bio.pdf,tutti i diritti riservati,application/pdf,postprint,False,IEEETIEGCBCRLSvFinalEarlyAccessbiopdf3345
2021_On_Adaptive_Moving_Average_algorithm_for_application_of_CPT.pdf,https://iris.unitn.it/retrieve/handle/11572/335730/536766/2021_On_Adaptive_Moving_Average_algorithm_for_application_of_CPT.pdf,,application/pdf,versione editoriale,False,2021OnAdaptiveMovingAveragealgorithmforapplicationofCPTpdf3346
2021_APF_preselection_tool.pdf,https://iris.unitn.it/retrieve/handle/11572/335732/536770/2021_APF_preselection_tool.pdf,,application/pdf,versione editoriale,False,2021APFpreselectiontoolpdf3347
2021_COBEP_Control_Strategies_Multifucntional_AFE.pdf,https://iris.unitn.it/retrieve/handle/11572/335742/536790/2021_COBEP_Control_Strategies_Multifucntional_AFE.pdf,tutti i diritti riservati,application/pdf,postprint,False,2021COBEPControlStrategiesMultifucntionalAFEpdf3348
EWTEC2021-Alessandri-ID-2323.pdf,https://iris.unitn.it/retrieve/handle/11572/335750/536806/EWTEC2021-Alessandri-ID-2323.pdf,tutti i diritti riservati,application/pdf,postprint,False,EWTEC2021AlessandriID2323pdf3349
Dallago-Rosefielde2021_Chapter_Post-BrexitEuropeanIntegration.pdf,https://iris.unitn.it/retrieve/handle/11572/282823/514960/Dallago-Rosefielde2021_Chapter_Post-BrexitEuropeanIntegration.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,DallagoRosefielde2021ChapterPostBrexitEuropeanIntegrationpdf3350
[15882659%20-%20Acta%20Oeconomica]%20A%20flexible%20and%20concerned%20European%20Union%20%BF%20A%20new%20proposal.pdf,https://iris.unitn.it/retrieve/handle/11572/282825/514959/[15882659%20-%20Acta%20Oeconomica]%20A%20flexible%20and%20concerned%20European%20Union%20%BF%20A%20new%20proposal.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,158826592020Acta20Oeconomica20A20flexible20and20concerned20European20Union20BF20A20new20proposalpdf3351
"2021%20-%20JHR%20-%20Muraro%20et%20al.,%202021%20-%20Free%20surface%20behaviour%20of%20shallow%20turbulent%20flows.pdf","https://iris.unitn.it/retrieve/handle/11572/337056/540341/2021%20-%20JHR%20-%20Muraro%20et%20al.,%202021%20-%20Free%20surface%20behaviour%20of%20shallow%20turbulent%20flows.pdf",,application/pdf,versione editoriale,False,20212020JHR2020Muraro20et20al2020212020Free20surface20behaviour20of20shallow20turbulent20flowspdf3352
Environmental%20Microbiology%20-%202021%20-%20Shen%20-%20Lysobacter%20enzymogenes%20antagonizes%20soilborne%20bacteria%20using%20the%20type%20IV.pdf,https://iris.unitn.it/retrieve/handle/11572/314297/553139/Environmental%20Microbiology%20-%202021%20-%20Shen%20-%20Lysobacter%20enzymogenes%20antagonizes%20soilborne%20bacteria%20using%20the%20type%20IV.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Environmental20Microbiology202020212020Shen2020Lysobacter20enzymogenes20antagonizes20soilborne20bacteria20using20the20type20IVpdf3353
1-s2.0-S0264127521005347-main.pdf,https://iris.unitn.it/retrieve/handle/11572/314305/482952/1-s2.0-S0264127521005347-main.pdf,,application/pdf,versione editoriale,False,1s20S0264127521005347mainpdf3354
ppa.13440.pdf,https://iris.unitn.it/retrieve/handle/11572/314307/503754/ppa.13440.pdf,,application/pdf,versione editoriale,False,ppa13440pdf3355
2021%20-%20A%20sufficient%20criterion%20to%20determine%20planar%20self-Cheeger%20sets%20-%20Saracco.pdf,https://iris.unitn.it/retrieve/handle/11572/314324/490731/2021%20-%20A%20sufficient%20criterion%20to%20determine%20planar%20self-Cheeger%20sets%20-%20Saracco.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,20212020A20sufficient20criterion20to20determine20planar20selfCheeger20sets2020Saraccopdf3356
